utterance_id,source,target
2-PMUL0228,u-11,s-14
3-PMUL0228,s-14,u-57
4-PMUL0228,u-57,s-23
5-PMUL0228,s-23,u-16
6-PMUL0228,u-16,s-29
7-PMUL0228,s-29,u-21
8-PMUL0228,u-21,s-25
9-PMUL0228,s-25,u-56
10-PMUL0228,u-56,s-56
11-PMUL0228,s-56,u-9
12-PMUL0228,u-9,s-6
13-PMUL0228,s-6,u-16
14-PMUL0228,u-16,s-1
15-PMUL0228,s-1,u-47
16-PMUL0228,u-47,s-36
0-MUL0139,u-24,s-23
1-MUL0139,s-23,u-22
2-MUL0139,u-22,s-23
3-MUL0139,s-23,u-12
4-MUL0139,u-12,s-23
5-MUL0139,s-23,u-61
6-MUL0139,u-61,s-3
7-MUL0139,s-3,u-20
8-MUL0139,u-20,s-68
9-MUL0139,s-68,u-41
10-MUL0139,u-41,s-73
11-MUL0139,s-73,u-14
12-MUL0139,u-14,s-58
13-MUL0139,s-58,u-19
14-MUL0139,u-19,s-22
15-MUL0139,s-22,u-9
16-MUL0139,u-9,s-2
17-MUL0139,s-2,u-10
18-MUL0139,u-10,s-1
19-MUL0139,s-1,u-47
20-MUL0139,u-47,s-43
0-WOZ20014,u-25,s-23
1-WOZ20014,s-23,u-25
2-WOZ20014,u-25,s-23
3-WOZ20014,s-23,u-56
4-WOZ20014,u-56,s-54
5-WOZ20014,s-54,u-46
6-WOZ20014,u-46,s-41
0-PMUL4709,u-25,s-23
1-PMUL4709,s-23,u-12
2-PMUL4709,u-12,s-3
3-PMUL4709,s-3,u-3
4-PMUL4709,u-3,s-13
5-PMUL4709,s-13,u-5
6-PMUL4709,u-5,s-17
7-PMUL4709,s-17,u-1
8-PMUL4709,u-1,s-18
9-PMUL4709,s-18,u-0
10-PMUL4709,u-0,s-5
11-PMUL4709,s-5,u-0
12-PMUL4709,u-0,s-17
13-PMUL4709,s-17,u-49
14-PMUL4709,u-49,s-33
0-MUL0045,u-20,s-73
1-MUL0045,s-73,u-20
2-MUL0045,u-20,s-25
3-MUL0045,s-25,u-19
4-MUL0045,u-19,s-29
5-MUL0045,s-29,u-58
6-MUL0045,u-58,s-29
7-MUL0045,s-29,u-11
8-MUL0045,u-11,s-14
9-MUL0045,s-14,u-25
10-MUL0045,u-25,s-14
11-MUL0045,s-14,u-25
12-MUL0045,u-25,s-23
13-MUL0045,s-23,u-41
14-MUL0045,u-41,s-23
15-MUL0045,s-23,u-11
16-MUL0045,u-11,s-3
17-MUL0045,s-3,u-9
18-MUL0045,u-9,s-1
19-MUL0045,s-1,u-47
20-MUL0045,u-47,s-46
0-PMUL2738,u-16,s-58
1-PMUL2738,s-58,u-16
2-PMUL2738,u-16,s-54
3-PMUL2738,s-54,u-28
4-PMUL2738,u-28,s-54
5-PMUL2738,s-54,u-56
6-PMUL2738,u-56,s-59
7-PMUL2738,s-59,u-9
8-PMUL2738,u-9,s-1
9-PMUL2738,s-1,u-47
10-PMUL2738,u-47,s-41
0-PMUL2838,u-28,s-75
1-PMUL2838,s-75,u-28
2-PMUL2838,u-28,s-73
3-PMUL2838,s-73,u-45
4-PMUL2838,u-45,s-62
5-PMUL2838,s-62,u-60
6-PMUL2838,u-60,s-61
7-PMUL2838,s-61,u-0
8-PMUL2838,u-0,s-69
9-PMUL2838,s-69,u-19
10-PMUL2838,u-19,s-27
11-PMUL2838,s-27,u-11
12-PMUL2838,u-11,s-3
13-PMUL2838,s-3,u-9
14-PMUL2838,u-9,s-1
15-PMUL2838,s-1,u-46
16-PMUL2838,u-46,s-37
0-SNG0997,u-43,s-69
1-SNG0997,s-69,u-17
2-SNG0997,u-17,s-26
3-SNG0997,s-26,u-39
4-SNG0997,u-39,s-14
5-SNG0997,s-14,u-11
6-SNG0997,u-11,s-3
7-SNG0997,s-3,u-61
8-SNG0997,u-61,s-3
9-SNG0997,s-3,u-46
10-SNG0997,u-46,s-45
0-SNG01800,u-30,s-52
1-SNG01800,s-52,u-56
2-SNG01800,u-56,s-67
3-SNG01800,s-67,u-56
4-SNG01800,u-56,s-67
5-SNG01800,s-67,u-47
6-SNG01800,u-47,s-40
0-PMUL4637,u-25,s-70
1-PMUL4637,s-70,u-25
2-PMUL4637,u-25,s-23
3-PMUL4637,s-23,u-24
4-PMUL4637,u-24,s-23
5-PMUL4637,s-23,u-11
6-PMUL4637,u-11,s-3
7-PMUL4637,s-3,u-0
8-PMUL4637,u-0,s-9
9-PMUL4637,s-9,u-2
10-PMUL4637,u-2,s-66
11-PMUL4637,s-66,u-5
12-PMUL4637,u-5,s-11
13-PMUL4637,s-11,u-8
14-PMUL4637,u-8,s-15
15-PMUL4637,s-15,u-1
16-PMUL4637,u-1,s-48
17-PMUL4637,s-48,u-47
18-PMUL4637,u-47,s-63
19-PMUL4637,s-63,u-47
20-PMUL4637,u-47,s-40
0-MUL0333,u-0,s-17
1-MUL0333,s-17,u-0
2-MUL0333,u-0,s-48
3-MUL0333,s-48,u-40
4-MUL0333,u-40,s-5
5-MUL0333,s-5,u-25
6-MUL0333,u-25,s-23
7-MUL0333,s-23,u-22
8-MUL0333,u-22,s-23
9-MUL0333,s-23,u-11
10-MUL0333,u-11,s-22
11-MUL0333,s-22,u-61
12-MUL0333,u-61,s-21
13-MUL0333,s-21,u-11
14-MUL0333,u-11,s-4
15-MUL0333,s-4,u-47
16-MUL0333,u-47,s-38
0-PMUL0668,u-38,s-23
1-PMUL0668,s-23,u-22
2-PMUL0668,u-22,s-23
3-PMUL0668,s-23,u-61
4-PMUL0668,u-61,s-3
5-PMUL0668,s-3,u-0
6-PMUL0668,u-0,s-13
7-PMUL0668,s-13,u-5
8-PMUL0668,u-5,s-17
9-PMUL0668,s-17,u-8
10-PMUL0668,u-8,s-48
11-PMUL0668,s-48,u-47
12-PMUL0668,u-47,s-35
0-SNG0035,u-9,s-6
1-SNG0035,s-6,u-9
2-SNG0035,u-9,s-1
3-SNG0035,s-1,u-47
4-SNG0035,u-47,s-46
0-MUL0061,u-0,s-23
1-MUL0061,s-23,u-24
2-MUL0061,u-24,s-23
3-MUL0061,s-23,u-25
4-MUL0061,u-25,s-23
5-MUL0061,s-23,u-56
6-MUL0061,u-56,s-54
7-MUL0061,s-54,u-14
8-MUL0061,u-14,s-29
9-MUL0061,s-29,u-17
10-MUL0061,u-17,s-29
11-MUL0061,s-29,u-11
12-MUL0061,u-11,s-3
13-MUL0061,s-3,u-9
14-MUL0061,u-9,s-2
15-MUL0061,s-2,u-9
16-MUL0061,u-9,s-1
17-MUL0061,s-1,u-47
18-MUL0061,u-47,s-41
0-MUL0953,u-0,s-77
1-MUL0953,s-77,u-57
2-MUL0953,u-57,s-58
3-MUL0953,s-58,u-60
4-MUL0953,u-60,s-61
5-MUL0953,s-61,u-25
6-MUL0953,u-25,s-23
7-MUL0953,s-23,u-22
8-MUL0953,u-22,s-23
9-MUL0953,s-23,u-11
10-MUL0953,u-11,s-23
0-MUL0150,u-9,s-6
1-MUL0150,s-6,u-17
2-MUL0150,u-17,s-73
3-MUL0150,s-73,u-36
4-MUL0150,u-36,s-24
5-MUL0150,s-24,u-56
6-MUL0150,u-56,s-54
7-MUL0150,s-54,u-25
8-MUL0150,u-25,s-23
9-MUL0150,s-23,u-57
10-MUL0150,u-57,s-54
11-MUL0150,s-54,u-47
12-MUL0150,u-47,s-46
0-SSNG0197,u-25,s-23
1-SSNG0197,s-23,u-25
2-SSNG0197,u-25,s-23
3-SSNG0197,s-23,u-11
4-SSNG0197,u-11,s-3
5-SSNG0197,s-3,u-47
6-SSNG0197,u-47,s-41
0-SNG02159,u-32,s-53
1-SNG02159,s-53,u-56
2-SNG02159,u-56,s-67
3-SNG02159,s-67,u-56
4-SNG02159,u-56,s-56
5-SNG02159,s-56,u-47
6-SNG02159,u-47,s-49
0-MUL0357,u-25,s-23
1-MUL0357,s-23,u-39
2-MUL0357,u-39,s-13
3-MUL0357,s-13,u-11
4-MUL0357,u-11,s-4
5-MUL0357,s-4,u-47
6-MUL0357,u-47,s-41
7-MUL0357,s-41,u-0
8-MUL0357,u-0,s-9
9-MUL0357,s-9,u-11
10-MUL0357,u-11,s-48
11-MUL0357,s-48,u-47
12-MUL0357,u-47,s-63
13-MUL0357,s-63,u-46
14-MUL0357,u-46,s-45
15-MUL0357,s-45,u-46
16-MUL0357,u-46,s-30
0-PMUL2635,u-34,s-72
1-PMUL2635,s-72,u-6
2-PMUL2635,u-6,s-54
3-PMUL2635,s-54,u-56
4-PMUL2635,u-56,s-67
5-PMUL2635,s-67,u-47
6-PMUL2635,u-47,s-33
0-PMUL2998,u-34,s-72
1-PMUL2998,s-72,u-48
2-PMUL2998,u-48,s-62
3-PMUL2998,s-62,u-16
4-PMUL2998,u-16,s-71
5-PMUL2998,s-71,u-45
6-PMUL2998,u-45,s-25
7-PMUL2998,s-25,u-14
8-PMUL2998,u-14,s-68
9-PMUL2998,s-68,u-14
10-PMUL2998,u-14,s-29
11-PMUL2998,s-29,u-46
12-PMUL2998,u-46,s-36
0-SNG0316,u-0,s-9
1-SNG0316,s-9,u-7
2-SNG0316,u-7,s-73
3-SNG0316,s-73,u-1
4-SNG0316,u-1,s-48
5-SNG0316,s-48,u-40
6-SNG0316,u-40,s-63
7-SNG0316,s-63,u-46
8-SNG0316,u-46,s-38
0-PMUL0430,u-27,s-73
1-PMUL0430,s-73,u-14
2-PMUL0430,u-14,s-69
3-PMUL0430,s-69,u-15
4-PMUL0430,u-15,s-25
5-PMUL0430,s-25,u-11
6-PMUL0430,u-11,s-22
7-PMUL0430,s-22,u-61
8-PMUL0430,u-61,s-3
9-PMUL0430,s-3,u-47
10-PMUL0430,u-47,s-33
0-MUL1046,u-0,s-59
1-MUL1046,s-59,u-56
2-MUL1046,u-56,s-54
3-MUL1046,s-54,u-16
4-MUL1046,u-16,s-29
5-MUL1046,s-29,u-11
6-MUL1046,u-11,s-21
7-MUL1046,s-21,u-61
8-MUL1046,u-61,s-3
9-MUL1046,s-3,u-9
10-MUL1046,u-9,s-2
11-MUL1046,s-2,u-8
12-MUL1046,u-8,s-1
13-MUL1046,s-1,u-46
14-MUL1046,u-46,s-41
0-PMUL2922,u-35,s-69
1-PMUL2922,s-69,u-60
2-PMUL2922,u-60,s-59
3-PMUL2922,s-59,u-43
4-PMUL2922,u-43,s-69
5-PMUL2922,s-69,u-19
6-PMUL2922,u-19,s-29
7-PMUL2922,s-29,u-47
8-PMUL2922,u-47,s-50
0-MUL2191,u-16,s-22
1-MUL2191,s-22,u-21
2-MUL2191,u-21,s-25
3-MUL2191,s-25,u-11
4-MUL2191,u-11,s-3
5-MUL2191,s-3,u-0
6-MUL2191,u-0,s-12
7-MUL2191,s-12,u-5
8-MUL2191,u-5,s-20
9-MUL2191,s-20,u-1
10-MUL2191,u-1,s-19
11-MUL2191,s-19,u-47
12-MUL2191,u-47,s-37
0-SNG1355,u-26,s-52
1-SNG1355,s-52,u-57
2-SNG1355,u-57,s-77
3-SNG1355,s-77,u-47
4-SNG1355,u-47,s-41
0-SNG01593,u-30,s-52
1-SNG01593,s-52,u-46
2-SNG01593,u-46,s-37
0-WOZ20035,u-25,s-23
1-WOZ20035,s-23,u-56
2-WOZ20035,u-56,s-52
3-WOZ20035,s-52,u-22
4-WOZ20035,u-22,s-23
5-WOZ20035,s-23,u-46
6-WOZ20035,u-46,s-32
0-PMUL2957,u-16,s-72
1-PMUL2957,s-72,u-15
2-PMUL2957,u-15,s-22
3-PMUL2957,s-22,u-11
4-PMUL2957,u-11,s-3
5-PMUL2957,s-3,u-28
6-PMUL2957,u-28,s-68
7-PMUL2957,s-68,u-41
8-PMUL2957,u-41,s-74
9-PMUL2957,s-74,u-56
10-PMUL2957,u-56,s-52
11-PMUL2957,s-52,u-9
12-PMUL2957,u-9,s-1
13-PMUL2957,s-1,u-47
14-PMUL2957,u-47,s-41
0-PMUL4512,u-16,s-28
1-PMUL4512,s-28,u-20
2-PMUL4512,u-20,s-73
3-PMUL4512,s-73,u-29
4-PMUL4512,u-29,s-29
5-PMUL4512,s-29,u-11
6-PMUL4512,u-11,s-3
7-PMUL4512,s-3,u-24
8-PMUL4512,u-24,s-71
9-PMUL4512,s-71,u-16
10-PMUL4512,u-16,s-74
11-PMUL4512,s-74,u-56
12-PMUL4512,u-56,s-54
13-PMUL4512,s-54,u-47
14-PMUL4512,u-47,s-40
0-PMUL3089,u-0,s-7
1-PMUL3089,s-7,u-0
2-PMUL3089,u-0,s-17
3-PMUL3089,s-17,u-8
4-PMUL3089,u-8,s-17
5-PMUL3089,s-17,u-1
6-PMUL3089,u-1,s-19
7-PMUL3089,s-19,u-11
8-PMUL3089,u-11,s-5
0-MUL1266,u-25,s-68
1-MUL1266,s-68,u-29
2-MUL1266,u-29,s-23
3-MUL1266,s-23,u-22
4-MUL1266,u-22,s-23
5-MUL1266,s-23,u-56
6-MUL1266,u-56,s-52
7-MUL1266,s-52,u-27
8-MUL1266,u-27,s-71
9-MUL1266,s-71,u-20
10-MUL1266,u-20,s-29
11-MUL1266,s-29,u-18
12-MUL1266,u-18,s-68
13-MUL1266,s-68,u-17
14-MUL1266,u-17,s-29
15-MUL1266,s-29,u-56
16-MUL1266,u-56,s-54
17-MUL1266,s-54,u-48
18-MUL1266,u-48,s-63
19-MUL1266,s-63,u-56
20-MUL1266,u-56,s-61
21-MUL1266,s-61,u-49
22-MUL1266,u-49,s-38
0-MUL0119,u-25,s-23
1-MUL0119,s-23,u-61
2-MUL0119,u-61,s-22
3-MUL0119,s-22,u-61
4-MUL0119,u-61,s-21
5-MUL0119,s-21,u-39
6-MUL0119,u-39,s-3
7-MUL0119,s-3,u-27
8-MUL0119,u-27,s-26
9-MUL0119,s-26,u-61
10-MUL0119,u-61,s-3
11-MUL0119,s-3,u-9
12-MUL0119,u-9,s-1
13-MUL0119,s-1,u-47
14-MUL0119,u-47,s-32
0-PMUL1960,u-0,s-68
1-PMUL1960,s-68,u-0
2-PMUL1960,u-0,s-10
3-PMUL1960,s-10,u-8
4-PMUL1960,u-8,s-17
5-PMUL1960,s-17,u-1
6-PMUL1960,u-1,s-19
7-PMUL1960,s-19,u-27
8-PMUL1960,u-27,s-69
9-PMUL1960,s-69,u-17
10-PMUL1960,u-17,s-58
11-PMUL1960,s-58,u-20
12-PMUL1960,u-20,s-69
13-PMUL1960,s-69,u-37
14-PMUL1960,u-37,s-19
0-SNG01511,u-31,s-53
1-SNG01511,s-53,u-56
2-SNG01511,u-56,s-52
3-SNG01511,s-52,u-47
4-SNG01511,u-47,s-41
0-MUL2641,u-16,s-29
1-MUL2641,s-29,u-14
2-MUL2641,u-14,s-58
3-MUL2641,s-58,u-56
4-MUL2641,u-56,s-29
5-MUL2641,s-29,u-34
6-MUL2641,u-34,s-62
7-MUL2641,s-62,u-47
8-MUL2641,u-47,s-38
0-SNG0216,u-30,s-52
1-SNG0216,s-52,u-56
2-SNG0216,u-56,s-57
3-SNG0216,s-57,u-47
4-SNG0216,u-47,s-46
0-SNG1216,u-43,s-76
1-SNG1216,s-76,u-26
2-SNG1216,u-26,s-61
3-SNG1216,s-61,u-56
4-SNG1216,u-56,s-57
5-SNG1216,s-57,u-56
6-SNG1216,u-56,s-54
7-SNG1216,s-54,u-47
8-SNG1216,u-47,s-41
0-SNG01883,u-0,s-7
1-SNG01883,s-7,u-0
2-SNG01883,u-0,s-10
3-SNG01883,s-10,u-8
4-SNG01883,u-8,s-17
5-SNG01883,s-17,u-61
6-SNG01883,u-61,s-5
7-SNG01883,s-5,u-47
8-SNG01883,u-47,s-41
0-PMUL0446,u-16,s-26
1-PMUL0446,s-26,u-57
2-PMUL0446,u-57,s-52
3-PMUL0446,s-52,u-25
4-PMUL0446,u-25,s-29
5-PMUL0446,s-29,u-11
6-PMUL0446,u-11,s-3
7-PMUL0446,s-3,u-47
8-PMUL0446,u-47,s-2
9-PMUL0446,s-2,u-9
10-PMUL0446,u-9,s-1
11-PMUL0446,s-1,u-46
12-PMUL0446,u-46,s-42
0-PMUL0510,u-23,s-71
1-PMUL0510,s-71,u-45
2-PMUL0510,u-45,s-23
3-PMUL0510,s-23,u-11
4-PMUL0510,u-11,s-3
5-PMUL0510,s-3,u-0
6-PMUL0510,u-0,s-6
7-PMUL0510,s-6,u-2
8-PMUL0510,u-2,s-17
9-PMUL0510,s-17,u-0
10-PMUL0510,u-0,s-48
11-PMUL0510,s-48,u-40
12-PMUL0510,u-40,s-5
13-PMUL0510,s-5,u-46
14-PMUL0510,u-46,s-38
0-MUL1331,u-25,s-23
1-MUL1331,s-23,u-41
2-MUL1331,u-41,s-23
3-MUL1331,s-23,u-24
4-MUL1331,u-24,s-23
5-MUL1331,s-23,u-56
6-MUL1331,u-56,s-23
7-MUL1331,s-23,u-20
8-MUL1331,u-20,s-28
9-MUL1331,s-28,u-16
10-MUL1331,u-16,s-29
11-MUL1331,s-29,u-11
12-MUL1331,u-11,s-16
13-MUL1331,s-16,u-9
14-MUL1331,u-9,s-2
15-MUL1331,s-2,u-10
16-MUL1331,u-10,s-1
17-MUL1331,s-1,u-47
18-MUL1331,u-47,s-41
0-PMUL0753,u-0,s-13
1-PMUL0753,s-13,u-5
2-PMUL0753,u-5,s-20
3-PMUL0753,s-20,u-7
4-PMUL0753,u-7,s-19
5-PMUL0753,s-19,u-25
6-PMUL0753,u-25,s-23
7-PMUL0753,s-23,u-56
8-PMUL0753,u-56,s-67
9-PMUL0753,s-67,u-57
10-PMUL0753,u-57,s-54
11-PMUL0753,s-54,u-48
12-PMUL0753,u-48,s-50
0-PMUL0648,u-0,s-23
1-PMUL0648,s-23,u-37
2-PMUL0648,u-37,s-62
3-PMUL0648,s-62,u-24
4-PMUL0648,u-24,s-71
5-PMUL0648,s-71,u-24
6-PMUL0648,u-24,s-71
7-PMUL0648,s-71,u-24
8-PMUL0648,u-24,s-22
9-PMUL0648,s-22,u-11
10-PMUL0648,u-11,s-3
11-PMUL0648,s-3,u-0
12-PMUL0648,u-0,s-22
13-PMUL0648,s-22,u-40
14-PMUL0648,u-40,s-5
15-PMUL0648,s-5,u-47
16-PMUL0648,u-47,s-63
17-PMUL0648,s-63,u-46
18-PMUL0648,u-46,s-23
19-PMUL0648,s-23,u-49
20-PMUL0648,u-49,s-64
0-SNG0290,u-0,s-10
1-SNG0290,s-10,u-0
2-SNG0290,u-0,s-17
3-SNG0290,s-17,u-1
4-SNG0290,u-1,s-20
5-SNG0290,s-20,u-47
6-SNG0290,u-47,s-41
0-MUL2584,u-28,s-29
1-MUL2584,s-29,u-16
2-MUL2584,u-16,s-52
3-MUL2584,s-52,u-11
4-MUL2584,u-11,s-21
5-MUL2584,s-21,u-13
6-MUL2584,u-13,s-4
7-MUL2584,s-4,u-0
8-MUL2584,u-0,s-62
9-MUL2584,s-62,u-47
10-MUL2584,u-47,s-46
0-PMUL1260,u-0,s-10
1-PMUL1260,s-10,u-5
2-PMUL1260,u-5,s-10
3-PMUL1260,s-10,u-7
4-PMUL1260,u-7,s-48
5-PMUL1260,s-48,u-39
6-PMUL1260,u-39,s-5
7-PMUL1260,s-5,u-28
8-PMUL1260,u-28,s-54
9-PMUL1260,s-54,u-54
10-PMUL1260,u-54,s-41
0-PMUL4094,u-0,s-9
1-PMUL4094,s-9,u-5
2-PMUL4094,u-5,s-8
3-PMUL4094,s-8,u-7
4-PMUL4094,u-7,s-20
5-PMUL4094,s-20,u-7
6-PMUL4094,u-7,s-22
7-PMUL4094,s-22,u-40
8-PMUL4094,u-40,s-5
9-PMUL4094,s-5,u-35
10-PMUL4094,u-35,s-59
11-PMUL4094,s-59,u-56
12-PMUL4094,u-56,s-55
13-PMUL4094,s-55,u-47
14-PMUL4094,u-47,s-46
0-MUL1299,u-0,s-70
1-MUL1299,s-70,u-45
2-MUL1299,u-45,s-23
3-MUL1299,s-23,u-20
4-MUL1299,u-20,s-28
5-MUL1299,s-28,u-15
6-MUL1299,u-15,s-27
7-MUL1299,s-27,u-29
8-MUL1299,u-29,s-28
9-MUL1299,s-28,u-25
10-MUL1299,u-25,s-29
11-MUL1299,s-29,u-11
12-MUL1299,u-11,s-3
13-MUL1299,s-3,u-47
14-MUL1299,u-47,s-36
15-MUL1299,s-36,u-47
16-MUL1299,u-47,s-49
0-MUL1991,u-28,s-71
1-MUL1991,s-71,u-26
2-MUL1991,u-26,s-73
3-MUL1991,s-73,u-60
4-MUL1991,u-60,s-77
5-MUL1991,s-77,u-28
6-MUL1991,u-28,s-68
7-MUL1991,s-68,u-0
8-MUL1991,u-0,s-17
9-MUL1991,s-17,u-8
10-MUL1991,u-8,s-48
11-MUL1991,s-48,u-6
12-MUL1991,u-6,s-15
13-MUL1991,s-15,u-40
14-MUL1991,u-40,s-5
15-MUL1991,s-5,u-46
16-MUL1991,u-46,s-46
0-PMUL0733,u-25,s-70
1-PMUL0733,s-70,u-23
2-PMUL0733,u-23,s-23
3-PMUL0733,s-23,u-42
4-PMUL0733,u-42,s-69
5-PMUL0733,s-69,u-23
6-PMUL0733,u-23,s-23
7-PMUL0733,s-23,u-11
8-PMUL0733,u-11,s-13
9-PMUL0733,s-13,u-61
10-PMUL0733,u-61,s-3
11-PMUL0733,s-3,u-2
12-PMUL0733,u-2,s-66
13-PMUL0733,s-66,u-12
14-PMUL0733,u-12,s-5
15-PMUL0733,s-5,u-47
16-PMUL0733,u-47,s-36
0-MUL1583,u-25,s-23
1-MUL1583,s-23,u-11
2-MUL1583,u-11,s-68
3-MUL1583,s-68,u-41
4-MUL1583,u-41,s-23
5-MUL1583,s-23,u-0
6-MUL1583,u-0,s-7
7-MUL1583,s-7,u-6
8-MUL1583,u-6,s-20
9-MUL1583,s-20,u-37
10-MUL1583,u-37,s-58
11-MUL1583,s-58,u-47
12-MUL1583,u-47,s-63
13-MUL1583,s-63,u-47
14-MUL1583,u-47,s-33
0-MUL1601,u-0,s-9
1-MUL1601,s-9,u-3
2-MUL1601,u-3,s-17
3-MUL1601,s-17,u-61
4-MUL1601,u-61,s-5
5-MUL1601,s-5,u-25
6-MUL1601,u-25,s-23
7-MUL1601,s-23,u-25
8-MUL1601,u-25,s-15
9-MUL1601,s-15,u-12
10-MUL1601,u-12,s-10
11-MUL1601,s-10,u-10
12-MUL1601,u-10,s-13
13-MUL1601,s-13,u-61
14-MUL1601,u-61,s-3
15-MUL1601,s-3,u-46
16-MUL1601,u-46,s-38
17-MUL1601,s-38,u-46
18-MUL1601,u-46,s-41
0-SNG02142,u-30,s-52
1-SNG02142,s-52,u-56
2-SNG02142,u-56,s-54
3-SNG02142,s-54,u-46
4-SNG02142,u-46,s-41
0-MUL2498,u-34,s-62
1-MUL2498,s-62,u-60
2-MUL2498,u-60,s-61
3-MUL2498,s-61,u-56
4-MUL2498,u-56,s-57
5-MUL2498,s-57,u-25
6-MUL2498,u-25,s-23
7-MUL2498,s-23,u-11
8-MUL2498,u-11,s-3
9-MUL2498,s-3,u-9
10-MUL2498,u-9,s-1
11-MUL2498,s-1,u-47
12-MUL2498,u-47,s-41
0-PMUL2937,u-38,s-72
1-PMUL2937,s-72,u-15
2-PMUL2937,u-15,s-27
3-PMUL2937,s-27,u-11
4-PMUL2937,u-11,s-14
5-PMUL2937,s-14,u-11
6-PMUL2937,u-11,s-3
7-PMUL2937,s-3,u-34
8-PMUL2937,u-34,s-75
9-PMUL2937,s-75,u-56
10-PMUL2937,u-56,s-55
11-PMUL2937,s-55,u-45
12-PMUL2937,u-45,s-61
13-PMUL2937,s-61,u-49
14-PMUL2937,u-49,s-46
0-PMUL3119,u-28,s-71
1-PMUL3119,s-71,u-56
2-PMUL3119,u-56,s-54
3-PMUL3119,s-54,u-0
4-PMUL3119,u-0,s-8
5-PMUL3119,s-8,u-6
6-PMUL3119,u-6,s-20
7-PMUL3119,s-20,u-47
8-PMUL3119,u-47,s-63
9-PMUL3119,s-63,u-47
10-PMUL3119,u-47,s-43
11-PMUL3119,s-43,u-46
12-PMUL3119,u-46,s-65
0-PMUL2664,u-26,s-77
1-PMUL2664,s-77,u-56
2-PMUL2664,u-56,s-61
3-PMUL2664,s-61,u-20
4-PMUL2664,u-20,s-29
5-PMUL2664,s-29,u-16
6-PMUL2664,u-16,s-76
7-PMUL2664,s-76,u-26
8-PMUL2664,u-26,s-58
9-PMUL2664,s-58,u-11
10-PMUL2664,u-11,s-4
11-PMUL2664,s-4,u-9
12-PMUL2664,u-9,s-0
13-PMUL2664,s-0,u-46
14-PMUL2664,u-46,s-41
0-MUL1164,u-20,s-28
1-MUL1164,s-28,u-17
2-MUL1164,u-17,s-29
3-MUL1164,s-29,u-11
4-MUL1164,u-11,s-4
5-MUL1164,s-4,u-28
6-MUL1164,u-28,s-61
7-MUL1164,s-61,u-56
8-MUL1164,u-56,s-67
9-MUL1164,s-67,u-48
10-MUL1164,u-48,s-63
0-PMUL4638,u-0,s-13
1-PMUL4638,s-13,u-0
2-PMUL4638,u-0,s-20
3-PMUL4638,s-20,u-61
4-PMUL4638,u-61,s-5
5-PMUL4638,s-5,u-14
6-PMUL4638,u-14,s-25
7-PMUL4638,s-25,u-38
8-PMUL4638,u-38,s-26
9-PMUL4638,s-26,u-11
10-PMUL4638,u-11,s-3
11-PMUL4638,s-3,u-47
12-PMUL4638,u-47,s-46
0-MUL1330,u-25,s-23
1-MUL1330,s-23,u-22
2-MUL1330,u-22,s-23
3-MUL1330,s-23,u-25
4-MUL1330,u-25,s-23
5-MUL1330,s-23,u-56
6-MUL1330,u-56,s-52
7-MUL1330,s-52,u-25
8-MUL1330,u-25,s-28
9-MUL1330,s-28,u-38
10-MUL1330,u-38,s-22
11-MUL1330,s-22,u-56
12-MUL1330,u-56,s-54
13-MUL1330,s-54,u-15
14-MUL1330,u-15,s-14
15-MUL1330,s-14,u-11
16-MUL1330,u-11,s-13
17-MUL1330,s-13,u-11
18-MUL1330,u-11,s-21
19-MUL1330,s-21,u-13
20-MUL1330,u-13,s-27
21-MUL1330,s-27,u-50
22-MUL1330,u-50,s-29
23-MUL1330,s-29,u-61
24-MUL1330,u-61,s-3
25-MUL1330,s-3,u-9
26-MUL1330,u-9,s-2
27-MUL1330,s-2,u-10
28-MUL1330,u-10,s-1
29-MUL1330,s-1,u-47
30-MUL1330,u-47,s-33
0-PMUL0354,u-25,s-52
1-PMUL0354,s-52,u-11
2-PMUL0354,u-11,s-3
3-PMUL0354,s-3,u-28
4-PMUL0354,u-28,s-76
5-PMUL0354,s-76,u-16
6-PMUL0354,u-16,s-73
7-PMUL0354,s-73,u-15
8-PMUL0354,u-15,s-22
9-PMUL0354,s-22,u-21
10-PMUL0354,u-21,s-25
11-PMUL0354,s-25,u-50
12-PMUL0354,u-50,s-22
13-PMUL0354,s-22,u-56
14-PMUL0354,u-56,s-54
15-PMUL0354,s-54,u-47
16-PMUL0354,u-47,s-33
17-PMUL0354,s-33,u-55
18-PMUL0354,u-55,s-49
0-MUL2105,u-16,s-28
1-MUL2105,s-28,u-21
2-MUL2105,u-21,s-29
3-MUL2105,s-29,u-15
4-MUL2105,u-15,s-28
5-MUL2105,s-28,u-20
6-MUL2105,u-20,s-25
7-MUL2105,s-25,u-18
8-MUL2105,u-18,s-52
9-MUL2105,s-52,u-0
10-MUL2105,u-0,s-8
11-MUL2105,s-8,u-0
12-MUL2105,u-0,s-17
13-MUL2105,s-17,u-11
14-MUL2105,u-11,s-5
15-MUL2105,s-5,u-46
16-MUL2105,u-46,s-36
0-MUL2025,u-0,s-17
1-MUL2025,s-17,u-8
2-MUL2025,u-8,s-22
3-MUL2025,s-22,u-40
4-MUL2025,u-40,s-5
5-MUL2025,s-5,u-17
6-MUL2025,u-17,s-27
7-MUL2025,s-27,u-14
8-MUL2025,u-14,s-28
9-MUL2025,s-28,u-17
10-MUL2025,u-17,s-73
11-MUL2025,s-73,u-20
